"date","magasin","masse_salariale","depenses_fonctionnement","chiffre_affaires","budget_publicite"
2022-12-11,"Magasin_2",2034.35,2430.78,3825.286,45.63
2022-12-11,"Magasin_3",1688.09,2014.67,2989.275,51.12
2022-12-11,"Magasin_4",1942.36,2547.49,3681.188,57.08
2022-12-11,"Magasin_5",2034.35,2936.8,3662.305,45.54
2022-12-11,"Magasin_6",1670.41,1688.25,5410.67,43.76
2022-12-12,"Magasin_1",1647.54,2945.62,4866.342,57.07
2022-12-12,"Magasin_2",1703.54,2493.55,4839.455,47.67
2022-12-12,"Magasin_3",1720.43,2498.98,4376.573,11.5
2022-12-12,"Magasin_4",1660.5,2079.34,5861.121,32.81
2022-12-12,"Magasin_5",1752.28,2331.9,5329.853,80.08
2022-12-12,"Magasin_6",1688.98,2330.49,5570.71,56.52
2022-12-13,"Magasin_1",1992.08,2897.65,6487.549,30.79
2022-12-13,"Magasin_2",1840.74,2635.01,3443.064,78.24
2022-12-13,"Magasin_3",1765.55,1495.39,4413.244,11.03
2022-12-13,"Magasin_4",1757.87,2049.45,4934.894,32.82
2022-12-13,"Magasin_5",1845.49,1177.78,6059.639,15.63
2022-12-13,"Magasin_6",1719.38,2709.59,4772.794,79.7
2022-12-14,"Magasin_1",1670.22,2632.5,3758.963,84.84
2022-12-14,"Magasin_2",1845.56,1320.58,3931.49,94.57
2022-12-14,"Magasin_3",1976.97,1713.08,5250.571,45.35
2022-12-14,"Magasin_4",1687.48,2319.88,3292.838,28.89
2022-12-14,"Magasin_5",1709.31,2395.06,5029.008,59.39
2022-12-14,"Magasin_6",1671.5,1976.14,5044.954,52.28
2022-12-15,"Magasin_1",1709,2736.66,5924.957,65.2
2022-12-15,"Magasin_2",1803.3,1870.34,5023.187,9.18
2022-12-15,"Magasin_3",1856.43,2079.27,4810.898,76.7
2022-12-15,"Magasin_4",1884.69,1061.69,4489.025,15.25
2022-12-15,"Magasin_5",1759.96,2583.42,5187.399,78.93
2022-12-15,"Magasin_6",1751.62,1988.7,6149.471,95.42
2022-12-16,"Magasin_1",1855.07,2015.06,3775.208,62.16
2022-12-16,"Magasin_2",1674.96,1583.66,4772.021,39.9
2022-12-16,"Magasin_3",2034.35,1600.93,3932.434,42.45
2022-12-16,"Magasin_4",1901.9,1111.29,5623.167,34.37
2022-12-16,"Magasin_5",1829.03,1763.81,5821.66,93.65
2022-12-16,"Magasin_6",1801.86,2037.55,5013.045,24.1
2022-12-17,"Magasin_1",2034.35,1190.27,5884.979,23.79
2022-12-17,"Magasin_2",1914.1,2936.69,5480.477,33.15
2022-12-17,"Magasin_3",1796.95,2377.04,5124.973,65.45
2022-12-17,"Magasin_4",1929.9,2416.48,4480.787,57
2022-12-17,"Magasin_5",1767.15,1907.03,5366.078,19.48
2022-12-17,"Magasin_6",1685.92,1603.66,6566.009,46.86
2022-12-18,"Magasin_1",1904.86,2183.43,4615.743,68.03
2022-12-18,"Magasin_2",1742.56,1212.1,4514.774,97.9
2022-12-18,"Magasin_3",1704.54,1510.37,5953.16,54.07
2022-12-18,"Magasin_4",1874.57,1636.99,3536.808,89.52
2022-12-18,"Magasin_5",1725.48,1379.56,5453.642,81.7
2022-12-18,"Magasin_6",1938.76,2528.84,6127.16,95.56
2022-12-19,"Magasin_1",1889.1,2679.1,4461.949,40.84
2022-12-19,"Magasin_2",1930.32,2926.15,5520.884,28.48
2022-12-19,"Magasin_3",1896.09,1026.22,5623.676,88.39
2022-12-19,"Magasin_4",1977.97,2213.58,3630.946,73.61
2022-12-19,"Magasin_5",1909.8,1826.89,5492.165,30.48
2022-12-19,"Magasin_6",1934.76,2757.61,5696.043,11.23
2022-12-20,"Magasin_1",1703.12,2817.07,5803.312,49.36
2022-12-20,"Magasin_2",1666.47,2419.74,4726.017,12.15
2022-12-20,"Magasin_3",1777.56,1928.42,3795.017,53.22
2022-12-20,"Magasin_4",1743.36,1251.52,5511.077,81.81
2022-12-20,"Magasin_5",1840.13,1602.78,3557.831,84.28
2022-12-20,"Magasin_6",1773.47,2899.76,4499.638,39.56
2022-12-21,"Magasin_1",1849.97,2090.96,3819.783,36.08
2022-12-21,"Magasin_2",1757.05,1338.56,5326.116,94.03
2022-12-21,"Magasin_3",1842.56,2930.35,5305.943,86.2
2022-12-21,"Magasin_4",1633.38,2215.78,4588.4,92.47
2022-12-21,"Magasin_5",2034.35,2154.38,5883.685,6.6
2022-12-21,"Magasin_6",1695.19,1267.81,5289.083,25.23
2022-12-22,"Magasin_1",1793.78,2654.99,6287.165,36.06
2022-12-22,"Magasin_2",1779.27,1283.72,4000.629,68.01
2022-12-22,"Magasin_3",1976.97,2218.84,3234.531,35.85
2022-12-22,"Magasin_4",1891.68,1147.24,2989.459,71.26
2022-12-22,"Magasin_5",1697.15,2432.31,4511.919,26.77
2022-12-22,"Magasin_6",1838,2738.47,4922.694,45.8
2022-12-23,"Magasin_1",1825.29,1285.3,4779.105,71.42
2022-12-23,"Magasin_2",1881.61,2157.02,5312.07,12.81
2022-12-23,"Magasin_3",1884.55,2952.68,4349.302,55.89
2022-12-23,"Magasin_4",1690.94,1651.64,3512.066,30.4
2022-12-23,"Magasin_5",1796.49,2814.06,6227.378,52.41
2022-12-23,"Magasin_6",1988.7,1237.55,5599.779,88.45
2022-12-24,"Magasin_1",2034.35,1619.43,3312.535,3.38
2022-12-24,"Magasin_2",1899.38,2798.85,4047.674,50.75
2022-12-24,"Magasin_3",1859.21,2659.82,5802.624,53.36
2022-12-24,"Magasin_4",1642,2667.78,5265.83,77.88
2022-12-24,"Magasin_5",1889.15,1245.67,6580.799,48.42
2022-12-24,"Magasin_6",1740.36,2986.88,6488.481,97.83
2022-12-25,"Magasin_1",1833.75,1673.9,2924.136,23.36
2022-12-25,"Magasin_2",1928.45,2093.18,6917.338,4.29
2022-12-25,"Magasin_3",1786.94,1372.48,3996.566,38.43
2022-12-25,"Magasin_4",1891.93,2475.31,5075.984,89.83
2022-12-25,"Magasin_5",1723.76,2585.33,4542.349,81.18
2022-12-25,"Magasin_6",1715.99,1988.49,4855.082,60.71
2022-12-26,"Magasin_1",1702.57,2495.42,5298.646,9.04
2022-12-26,"Magasin_2",1836.04,1117.01,3320.888,51.82
2022-12-26,"Magasin_3",1847.66,1916.27,4465.921,21.63
2022-12-26,"Magasin_4",1988.7,2002.67,4935.495,76.71
2022-12-26,"Magasin_5",1931.7,1086.47,4276.163,51.11
2022-12-26,"Magasin_6",1676.42,1341.83,4463.796,84.96
2022-12-27,"Magasin_1",1992.02,2816,5475.781,57.39
2022-12-27,"Magasin_2",1869.42,1823.06,5720.759,67.19
2022-12-27,"Magasin_3",1922.25,1901.42,3056.367,85.04
2022-12-27,"Magasin_4",1977.66,1631.18,6189.633,81.91
2022-12-27,"Magasin_5",1781.03,2466.75,4077.587,71.03
2022-12-27,"Magasin_6",1636.66,1419.36,5636.863,23.97
2022-12-28,"Magasin_1",1887.18,2585.3,4496.7,9.18
2022-12-28,"Magasin_2",1988.7,1716.73,4646.38,76.16
2022-12-28,"Magasin_3",1976.97,2961.66,3450.841,80.21
2022-12-28,"Magasin_4",1790.02,1795.19,5818.889,65.52
2022-12-28,"Magasin_5",1858.82,2713.02,6200.773,52.54
2022-12-28,"Magasin_6",1959.66,1320.36,4716.513,9.09
2022-12-29,"Magasin_1",1667.23,1089.69,5058.332,39.23
2022-12-29,"Magasin_2",1988.7,2849.28,6485.894,30.53
2022-12-29,"Magasin_3",1724.03,1336.84,4574.055,9.15
2022-12-29,"Magasin_4",1859.5,2490.58,3551.026,75.12
2022-12-29,"Magasin_5",1722.24,2455,6014.735,60.79
2022-12-29,"Magasin_6",1984.41,2285.12,4750.954,71.36
2022-12-30,"Magasin_1",1789.28,1174.47,4035.32,87.33
2022-12-30,"Magasin_2",1693.12,2744.89,4281.743,77.27
2022-12-30,"Magasin_3",1888.04,2609.35,5240.323,89.31
2022-12-30,"Magasin_4",1722.06,1770.97,4774.928,14.55
2022-12-30,"Magasin_5",1656.47,2438.27,5670.177,1.61
2022-12-30,"Magasin_6",1774.45,2030.98,4391.519,62.23
2022-12-31,"Magasin_1",1879.08,1376.65,6941.035,36.76
2022-12-31,"Magasin_2",1735.13,1374.57,6352.974,60.09
2022-12-31,"Magasin_3",1980.66,2638.88,4781.604,40.41
2022-12-31,"Magasin_4",1786.84,1073.77,5347.867,69.65
2022-12-31,"Magasin_5",1900.18,2255.75,5955.201,76.07
2022-12-31,"Magasin_6",1768.5,1486.95,5301.779,51.62
2023-01-01,"Magasin_1",1952.34,2356.77,4430.925,44.33
2023-01-01,"Magasin_2",1718.12,2877.7,4804.563,3.57
2023-01-01,"Magasin_3",1732.07,2835.44,5157.793,38.09
2023-01-01,"Magasin_4",1751.42,2138.68,4487.723,86.14
2023-01-01,"Magasin_5",1632.96,2149.96,6078.362,88.28
2023-01-01,"Magasin_6",2034.35,1044.68,6370.212,87.16
2023-01-02,"Magasin_1",1849.22,2900.84,6736.891,29.37
2023-01-02,"Magasin_2",1794.29,1086.56,4867.451,69.54
2023-01-02,"Magasin_3",1923.78,1109.36,5412.77,39.53
2023-01-02,"Magasin_4",1714.28,1402.85,5409.683,96.38
2023-01-02,"Magasin_5",1774.81,2558.56,3991.314,12.82
2023-01-02,"Magasin_6",1723.76,2605.2,6513.511,12.08
2023-01-03,"Magasin_1",1923.63,1033.34,6439.448,66.31
2023-01-03,"Magasin_2",1651.93,2161.67,4847.748,89.57
2023-01-03,"Magasin_3",1791.53,2370.01,4773.382,40.62
2023-01-03,"Magasin_4",1835.38,1614.15,5358.895,79.01
2023-01-03,"Magasin_5",1927.21,1119.94,5979.89,69.92
2023-01-03,"Magasin_6",1865.5,2512.82,5181.947,44.24
2023-01-04,"Magasin_1",1773.56,2821.6,5996.174,83.87
2023-01-04,"Magasin_2",2034.35,1024.02,4953.706,85.29
2023-01-04,"Magasin_3",1944.23,1910.41,5000.13,46.38
2023-01-04,"Magasin_4",1966.26,1973.48,5354.781,24.91
2023-01-04,"Magasin_5",1761.2,1672.56,6412.815,70.69
2023-01-04,"Magasin_6",1814.05,1679.88,6629.161,67.35
2023-01-05,"Magasin_1",1955.78,1087.17,5108.744,60.76
2023-01-05,"Magasin_2",1719.46,1488.56,5000.633,14.14
2023-01-05,"Magasin_3",1643.14,2824.69,5237.884,98.66
2023-01-05,"Magasin_4",1840.55,2037.35,5990.593,58.09
2023-01-05,"Magasin_5",1864.94,1925.13,8080.273,12.3
2023-01-05,"Magasin_6",1726.39,1131.31,6196.387,63.43
2023-01-06,"Magasin_1",1893.77,1097.12,5993.822,95.87
2023-01-06,"Magasin_2",1776.69,2813.97,4351.5,90.84
2023-01-06,"Magasin_3",2034.35,2993.01,3452.921,80.76
2023-01-06,"Magasin_4",1976.85,2814.61,4242.099,53.96
2023-01-06,"Magasin_5",1979.18,1922.79,5519.784,66.47
2023-01-06,"Magasin_6",1731.64,2039.69,5100.978,8.75
2023-01-07,"Magasin_1",1927.89,1237.18,6440.035,67.28
2023-01-07,"Magasin_2",1990.85,1445.8,4305.649,48.54
2023-01-07,"Magasin_3",1827.64,1593.29,4668.491,13.78
2023-01-07,"Magasin_4",1956.46,2751.54,5172.596,77.6
2023-01-07,"Magasin_5",1898.61,1089.82,5961.25,92.71
2023-01-07,"Magasin_6",1724.68,1663.49,6501.799,70.27
2023-01-08,"Magasin_1",1638.28,1669.95,5233.06,12.9
2023-01-08,"Magasin_2",2034.35,1911.82,4898.351,76.13
2023-01-08,"Magasin_3",1803.26,2726.65,4527.072,35.46
2023-01-08,"Magasin_4",1888.68,1862.64,6309.905,65.16
2023-01-08,"Magasin_5",1845.23,2265.01,7036.668,54.63
2023-01-08,"Magasin_6",1899.86,1350.99,7374.895,5.62
2023-01-09,"Magasin_1",1706.92,1990.5,6332.624,83.92
2023-01-09,"Magasin_2",1871.14,1310.51,5662.637,21.24
2023-01-09,"Magasin_3",1976.97,1465.08,5243.923,31.95
2023-01-09,"Magasin_4",1834.25,1445.9,5488.094,52.5
2023-01-09,"Magasin_5",1665.92,1469.28,6172.218,26.94
2023-01-09,"Magasin_6",1656.7,2890.74,5474.174,85.38
2023-01-10,"Magasin_1",1690.3,2086.68,5954.465,53.78
2023-01-10,"Magasin_2",1935.26,2129.05,5301.555,56.39
2023-01-10,"Magasin_3",1944.44,1700.14,2896.083,48.43
2023-01-10,"Magasin_4",1934.94,1039.04,4553.566,62.7
2023-01-10,"Magasin_5",1701.64,1781.07,6658.312,18.42
2023-01-10,"Magasin_6",1810.39,2108.39,5544.278,35.57
2023-01-11,"Magasin_1",1898.05,1291.5,7164.813,53.08
2023-01-11,"Magasin_2",1698,2116.19,4750.191,56.91
2023-01-11,"Magasin_3",1941.56,2771.43,5524.849,51.43
2023-01-11,"Magasin_4",1752.09,2906.63,5314.325,76.31
2023-01-11,"Magasin_5",1676.23,2081.55,4445.481,37.89
2023-01-11,"Magasin_6",1644.99,2207.86,6179.792,49.05
2023-01-12,"Magasin_1",1741.92,2802.34,5279.271,53.83
2023-01-12,"Magasin_2",1872.31,1998.74,4679.372,45.76
2023-01-12,"Magasin_3",1882.91,1732.99,3285.611,99.91
2023-01-12,"Magasin_4",1800.7,2694.56,4093.361,40.71
2023-01-12,"Magasin_5",1843.31,2517.01,5887.5,46.79
2023-01-12,"Magasin_6",1737.77,1582.17,5669.346,31.39
2023-01-13,"Magasin_1",1630.25,2515.62,5174.544,50.58
2023-01-13,"Magasin_2",1787.67,2441.83,4283.755,59.51
2023-01-13,"Magasin_3",1703.01,1192.45,5261.547,69.09
2023-01-13,"Magasin_4",1729.51,2421.21,5258.19,47.61
2023-01-13,"Magasin_5",1903.08,2579.69,6938.789,76.46
2023-01-13,"Magasin_6",2034.35,1311.89,5114.47,52.78
2023-01-14,"Magasin_1",1649.73,2231.68,7236.879,98.71
2023-01-14,"Magasin_2",1992.02,2564.05,4474.295,72.54
2023-01-14,"Magasin_3",2034.35,2969.92,5105.949,20.92
2023-01-14,"Magasin_4",1926.62,2372.3,4754.463,27.15
2023-01-14,"Magasin_5",1909.98,1192.18,6532.809,3.62
2023-01-14,"Magasin_6",1784.11,1013.24,6162.871,48.4
2023-01-15,"Magasin_1",1822.86,2505.42,4821.117,99.38
2023-01-15,"Magasin_2",1778.35,2189.53,5836.825,67.89
2023-01-15,"Magasin_3",1783.74,1454.49,4399.912,74.63
2023-01-15,"Magasin_4",1737.73,1168.39,6103.83,57.67
2023-01-15,"Magasin_5",2034.35,2529.85,4996.481,38.69
2023-01-15,"Magasin_6",2034.35,1235.98,5417.508,41.94
2023-01-16,"Magasin_1",1871.51,1508.16,5642.834,66.25
2023-01-16,"Magasin_2",1933.8,1397.73,4925.911,46.94
2023-01-16,"Magasin_3",1717.78,2741.57,4150.184,79.91
2023-01-16,"Magasin_4",1633.82,1858.46,3725.682,87.7
2023-01-16,"Magasin_5",1704.66,2561.12,5888.942,63.46
2023-01-16,"Magasin_6",1950.75,1288.69,6770.09,4.75
2023-01-17,"Magasin_1",1667.15,2392.62,6387.122,21.37
2023-01-17,"Magasin_2",1669.64,2130.42,3368.815,41.13
2023-01-17,"Magasin_3",1799.82,1763.19,4893.956,11.6
2023-01-17,"Magasin_4",2034.35,1727.93,5612.416,71.37
2023-01-17,"Magasin_5",1745.65,1489.86,4662.143,89.03
2023-01-17,"Magasin_6",1924.93,1524.14,7254.596,22.46
2023-01-18,"Magasin_1",1725.4,2112.52,4976.78,37.97
2023-01-18,"Magasin_2",1635.25,1330.16,6778.215,34.01
2023-01-18,"Magasin_3",1739.52,2874.08,3869.8,68.44
2023-01-18,"Magasin_4",1990.16,1495.7,5455.003,69.77
2023-01-18,"Magasin_5",1694.39,2736.24,9202.377,60.56
2023-01-18,"Magasin_6",1721.19,1248.63,6325.43,63.53
2023-01-19,"Magasin_1",1928.73,2991.64,4990.106,65.26
2023-01-19,"Magasin_2",1709.31,1148.18,6680.913,40.63
2023-01-19,"Magasin_3",2034.35,1019.68,3258.337,47.01
2023-01-19,"Magasin_4",1681.12,2693.98,5645.028,79.48
2023-01-19,"Magasin_5",1820.18,2090.39,6074.265,99.64
2023-01-19,"Magasin_6",2034.35,1530.23,6825.145,54.26
2023-01-20,"Magasin_1",2034.35,2015.48,7558.862,16.24
2023-01-20,"Magasin_2",1842.32,1207.93,6081.962,9.69
2023-01-20,"Magasin_3",1983.53,2498.3,5559.224,74.39
2023-01-20,"Magasin_4",2034.35,2782.13,6145.416,74.01
2023-01-20,"Magasin_5",1801.96,2964.23,5261.585,71.97
2023-01-20,"Magasin_6",1889.74,2399.28,5060.104,19.08
2023-01-21,"Magasin_1",1880.05,2614.22,7070.877,89.49
2023-01-21,"Magasin_2",1664.23,1045.75,4462.851,6.32
2023-01-21,"Magasin_3",1990.16,2371.19,5320.311,20.62
2023-01-21,"Magasin_4",1862.52,1621.68,6284.349,75.25
2023-01-21,"Magasin_5",1789.33,2637.9,7592.533,98.72
2023-01-21,"Magasin_6",1684.87,1913.09,5538.378,67.54
2023-01-22,"Magasin_1",1929.55,2393.94,6316.966,67.84
2023-01-22,"Magasin_2",1950.31,2153.5,6059.935,36.54
2023-01-22,"Magasin_3",1704.47,2053.52,4068.318,18.9
2023-01-22,"Magasin_4",1638.31,2379.27,5576.031,89.02
2023-01-22,"Magasin_5",1764.88,2530.61,6314.117,28.01
2023-01-22,"Magasin_6",2034.35,2264.62,4434.434,68.85
2023-01-23,"Magasin_1",1780.49,2543.43,5121.725,84.99
2023-01-23,"Magasin_2",2034.35,1922.97,6378.409,86.28
2023-01-23,"Magasin_3",1697.56,2495.15,5191.763,21.53
2023-01-23,"Magasin_4",2034.35,1940.91,6129.418,32.16
2023-01-23,"Magasin_5",1815.81,1020.83,5620.589,8.16
2023-01-23,"Magasin_6",1810.21,1119.9,6534.927,78.36
2023-01-24,"Magasin_1",1659.59,1007.22,4366.97,93.45
2023-01-24,"Magasin_2",1876.59,1418.95,3696.246,98.48
2023-01-24,"Magasin_3",1883.84,1055.18,3409.688,92.5
2023-01-24,"Magasin_4",1656.26,1889.17,4324.884,10.38
2023-01-24,"Magasin_5",1681.03,1582.79,6528.205,6.26
2023-01-24,"Magasin_6",2034.35,1615.3,6807.516,80.04
2023-01-25,"Magasin_1",1677.49,1588.55,7214.731,63.02
2023-01-25,"Magasin_2",1771.85,2077.81,4769.736,25.83
2023-01-25,"Magasin_3",1853.13,1829.98,4344.441,98.26
2023-01-25,"Magasin_4",1705.58,2590.59,5721.431,95.06
2023-01-25,"Magasin_5",1640.96,2964.74,5893.961,11.25
2023-01-25,"Magasin_6",1953.22,1852.22,6107.619,93.73
2023-01-26,"Magasin_1",1948.57,1990.22,6908.136,78.65
2023-01-26,"Magasin_2",1782.96,2687.01,5276.945,78.58
2023-01-26,"Magasin_3",1900.38,1708.6,6157.008,16.67
2023-01-26,"Magasin_4",1815.13,1437.46,6165.355,22.08
2023-01-26,"Magasin_5",1910.47,2095.65,4481.113,83.85
2023-01-26,"Magasin_6",1669.17,1930.13,5240.16,54.4
2023-01-27,"Magasin_1",1820.57,2084.18,4870.824,60.88
2023-01-27,"Magasin_2",1653.41,2000.05,4450.357,60.09
2023-01-27,"Magasin_3",2034.35,2601.51,4245.261,77.21
2023-01-27,"Magasin_4",2034.35,1136.15,5015.243,27.73
2023-01-27,"Magasin_5",1977.97,2145.55,7679.104,39.23
2023-01-27,"Magasin_6",1647.31,2704.34,5158.072,59.79
2023-01-28,"Magasin_1",1784.52,1930.8,5188.039,68.35
2023-01-28,"Magasin_2",1920.02,1234.84,5090.71,10.44
2023-01-28,"Magasin_3",1805.02,1378.27,5653.216,23.31
2023-01-28,"Magasin_4",1760.92,1459.13,5834.18,68.29
2023-01-28,"Magasin_5",1837.1,2312.48,4548.094,94.68
2023-01-28,"Magasin_6",1803.96,1079.19,7569.536,87.13
2023-01-29,"Magasin_1",2034.35,2178.26,5026.741,24.83
2023-01-29,"Magasin_2",1792.02,1730.76,4882.471,27.47
2023-01-29,"Magasin_3",1851.46,2644.54,5045.751,37.15
2023-01-29,"Magasin_4",1826.98,1544.78,3954.331,71.89
2023-01-29,"Magasin_5",1789.42,1992.16,7073.959,5.13
2023-01-29,"Magasin_6",1938.27,1645.24,7554.308,74.44
2023-01-30,"Magasin_1",2034.35,1181.51,5550.984,29.8
2023-01-30,"Magasin_2",1980.66,2780.04,6293.822,96.4
2023-01-30,"Magasin_3",1780.06,2517.54,5172.434,84.42
2023-01-30,"Magasin_4",1840.48,2585.2,3864.164,60.51
2023-01-30,"Magasin_5",1990.28,1594.98,4739.3,73.73
2023-01-30,"Magasin_6",1940.03,2779.3,6836.966,49.76
2023-01-31,"Magasin_1",1784.12,2120.98,7229.078,99.84
2023-01-31,"Magasin_2",1994.71,1070.59,4399.524,55.42
2023-01-31,"Magasin_3",1992.08,2256.31,4588.245,58.13
2023-01-31,"Magasin_4",1865.28,1048.48,3730.287,4.58
2023-01-31,"Magasin_5",1912.94,2570.64,5427.768,27.06
2023-01-31,"Magasin_6",1731.9,2141.74,6539.518,41.16
2023-02-01,"Magasin_1",2048.3,1119.05,5106.734,94.88
2023-02-01,"Magasin_2",1910.01,2066.97,6442.365,70.39
2023-02-01,"Magasin_3",1921.74,1548.71,4395.061,51.01
2023-02-01,"Magasin_4",1929.01,1777.18,3895.152,77.34
2023-02-01,"Magasin_5",1917.52,2219.27,5641.033,50.87
2023-02-01,"Magasin_6",2192.87,2169.14,5169.699,16.71
2023-02-02,"Magasin_1",1955.91,1583.87,5979.424,41.67
2023-02-02,"Magasin_2",1944.94,1619.96,5790.208,56.21
2023-02-02,"Magasin_3",2162.23,1017.04,4654.628,92.28
2023-02-02,"Magasin_4",2190.72,2644.76,6036.408,15.06
2023-02-02,"Magasin_5",2188.79,2942.95,7248.923,86.58
2023-02-02,"Magasin_6",1804.96,1691.43,5669.493,77.74
2023-02-03,"Magasin_1",2150.18,1762.13,6168.861,88.96
2023-02-03,"Magasin_2",2095.48,1760.22,5196.154,26.44
2023-02-03,"Magasin_3",2188.86,2285.79,6534.824,26.78
2023-02-03,"Magasin_4",2079.23,2817.07,6600.26,32.57
2023-02-03,"Magasin_5",1845.49,1221.5,4093.528,37.48
2023-02-03,"Magasin_6",1961.08,1685.22,7183.465,31.73
2023-02-04,"Magasin_1",1963.44,1958.02,7417.72,88.87
2023-02-04,"Magasin_2",1908.64,1885.47,5432.396,57.14
2023-02-04,"Magasin_3",2192.87,1418.99,5018.691,81.49
2023-02-04,"Magasin_4",2188.79,1547.19,5018.477,10.68
2023-02-04,"Magasin_5",2036.75,1206.27,5940.897,33.62
2023-02-04,"Magasin_6",2049.3,2439.05,8065.42,72.89
2023-02-05,"Magasin_1",2050.47,2985.16,5553.517,5.41
2023-02-05,"Magasin_2",2077.09,1224.98,5909.782,25.46
2023-02-05,"Magasin_3",2045.15,1437.19,6779.925,28.77
2023-02-05,"Magasin_4",2131.89,2612.72,4076.93,98.06
2023-02-05,"Magasin_5",1978.68,2665.88,5623.875,12.11
2023-02-05,"Magasin_6",2010.65,2875.53,5854.208,20.96
2023-02-06,"Magasin_1",1860.25,1087.01,4282.672,16.68
2023-02-06,"Magasin_2",1856.21,2740.71,5315.348,8.21
2023-02-06,"Magasin_3",2057.7,2287.11,3681.113,68.09
2023-02-06,"Magasin_4",1847.88,2597.54,3851.007,37.49
2023-02-06,"Magasin_5",1920.57,1307.87,5197.543,3.27
2023-02-06,"Magasin_6",1885.68,2956.82,5574.262,99.84
2023-02-07,"Magasin_1",2102.55,1010.8,7420.901,72.94
2023-02-07,"Magasin_2",2189.55,2455.2,6892.517,70.69
2023-02-07,"Magasin_3",2007.99,2454.21,6090.339,40.58
2023-02-07,"Magasin_4",2214.25,2304.96,6715.951,92.8
2023-02-07,"Magasin_5",1860.24,2503.71,7720.012,3.71
2023-02-07,"Magasin_6",2193.43,1167.44,5338.251,5
2023-02-08,"Magasin_1",2172.6,1042.76,6047.583,67.92
2023-02-08,"Magasin_2",2045.68,2026.11,6984.355,15.31
2023-02-08,"Magasin_3",2103.75,2934.77,3919.952,48.67
2023-02-08,"Magasin_4",2135.46,1433.82,6411.68,46.22
2023-02-08,"Magasin_5",2063.48,2697.13,6981.272,2.21
2023-02-08,"Magasin_6",2158.75,2181.84,8086.677,51.69
2023-02-09,"Magasin_1",1842.42,1199.48,4968.906,32.57
2023-02-09,"Magasin_2",2203.03,2262.08,6979.561,39
2023-02-09,"Magasin_3",2252.32,2919.75,5013.237,14.46
2023-02-09,"Magasin_4",2252.32,2804.47,6753.72,0.94
2023-02-09,"Magasin_5",2095.97,2533.25,4575.234,33.44
2023-02-09,"Magasin_6",2081.1,1926.86,4983.702,36.04
2023-02-10,"Magasin_1",2029.08,2604.82,7051.613,10.82
2023-02-10,"Magasin_2",2135.93,2543.82,4613.799,68.31
2023-02-10,"Magasin_3",2252.32,1009.13,3716.677,16.99
2023-02-10,"Magasin_4",2150.19,1013.52,5958.615,51.34
2023-02-10,"Magasin_5",1934.3,1245.23,4796.245,14.21
2023-02-10,"Magasin_6",2252.32,2804.74,6381.291,41.88
2023-02-11,"Magasin_1",1876.83,1794.73,6321.459,55.6
2023-02-11,"Magasin_2",2252.32,1454.81,5825.499,73.04
2023-02-11,"Magasin_3",2215.53,2720.44,5877.815,68.08
2023-02-11,"Magasin_4",1982.79,2442.71,4766.842,23.55
2023-02-11,"Magasin_5",2190.72,2030.9,5636.494,45.23
2023-02-11,"Magasin_6",1834.8,1766.52,5413.476,39.56
2023-02-12,"Magasin_1",2252.32,2979.8,6992.254,92.12
2023-02-12,"Magasin_2",2087.73,2913.94,6932.912,43.95
2023-02-12,"Magasin_3",1960.76,1074.2,5797.866,97.45
2023-02-12,"Magasin_4",2252.32,2665.55,6266.429,75.6
2023-02-12,"Magasin_5",2191.24,2585.34,7374.835,87.8
2023-02-12,"Magasin_6",2252.32,1582.56,7974.083,25.41
2023-02-13,"Magasin_1",2252.32,1851.74,6536.74,1.84
2023-02-13,"Magasin_2",1829.19,2075.45,5340.252,45.79
2023-02-13,"Magasin_3",2205.76,2731.05,5061.464,27.96
2023-02-13,"Magasin_4",1876.55,2652.61,3790.497,43.86
2023-02-13,"Magasin_5",2192.8,2478.6,7317.807,36.78
2023-02-13,"Magasin_6",1909.53,2669.25,5064.423,5.43
2023-02-14,"Magasin_1",2252.32,1508.81,5318.057,59.37
2023-02-14,"Magasin_2",2048.33,2816.93,5097.289,12.36
2023-02-14,"Magasin_3",2001.31,2100.4,5031.785,53.78
2023-02-14,"Magasin_4",1847.65,1885.49,6095.957,25.78
2023-02-14,"Magasin_5",1854.02,1319.68,7179.707,30.75
2023-02-14,"Magasin_6",1922.1,2415.74,6324.059,47.71
2023-02-15,"Magasin_1",2089.47,1263.98,7035.91,35.58
2023-02-15,"Magasin_2",2252.32,2533.29,6662.958,44.21
2023-02-15,"Magasin_3",1886.88,2533.93,5522.923,83.8
2023-02-15,"Magasin_4",1954.6,1593.13,6663.526,62.46
2023-02-15,"Magasin_5",2252.32,1232.75,5007.835,52.17
2023-02-15,"Magasin_6",2216.39,1662.8,7354.711,88.79
2023-02-16,"Magasin_1",2252.32,1514.34,7539.417,25.22
2023-02-16,"Magasin_2",1880.81,2834.09,5866.558,27.51
2023-02-16,"Magasin_3",2018.84,1205.34,5462.614,43.82
2023-02-16,"Magasin_4",1947.15,2044.05,5952.047,8.34
2023-02-16,"Magasin_5",2144.75,1593.82,6744.455,15.72
2023-02-16,"Magasin_6",1820.1,2709.7,4919.326,59.22
2023-02-17,"Magasin_1",2252.32,2999.03,7764.074,45.97
2023-02-17,"Magasin_2",2158.94,1335.84,5011.058,14.19
2023-02-17,"Magasin_3",2113.48,1971.45,6032.526,17.1
2023-02-17,"Magasin_4",2042.73,2241.55,4558.25,31
