"Date","Produit","Magasin","Promotion","Prix_Unitaire","Quantité_Vendue"
2022-10-15,"Jus d'orange","Magasin_1","Non",2.99,12
2022-10-15,"Jus d'orange","Magasin_2","Non",2.7,12
2022-10-15,"Jus d'orange","Magasin_3","Non",2.99,39
2022-10-15,"Jus d'orange","Magasin_4","Oui",1.99,33
2022-10-15,"Jus d'orange","Magasin_5","Non",2.99,47
2022-10-15,"Jus d'orange","Magasin_6","Non",2.99,43
2022-10-15,"Café","Magasin_1","Non",3.67,24
2022-10-15,"Café","Magasin_2","Oui",1.49,43
2022-10-15,"Café","Magasin_3","Non",3.66,37
2022-10-15,"Café","Magasin_4","Non",3.35,42
2022-10-15,"Café","Magasin_5","Non",2.49,37
2022-10-15,"Café","Magasin_6","Non",3.49,33
2022-10-16,"Pain","Magasin_1","Non",0.99,40
2022-10-16,"Pain","Magasin_2","Non",0.99,68
2022-10-16,"Pain","Magasin_3","Non",0.99,45
2022-10-16,"Pain","Magasin_4","Non",0.99,72
2022-10-16,"Pain","Magasin_5","Non",0.99,NA
2022-10-16,"Pain","Magasin_6","Non",1.04,15
2022-10-16,"Lait","Magasin_1","Non",0.99,33
2022-10-16,"Lait","Magasin_2","Non",0.99,53
2022-10-16,"Lait","Magasin_3","Non",0.99,36
2022-10-16,"Lait","Magasin_4","Non",0.9,65
2022-10-16,"Lait","Magasin_5","Non",0.99,29
2022-10-16,"Lait","Magasin_6","Non",0.99,65
2022-10-16,"Beurre","Magasin_1","Non",1.49,17
2022-10-16,"Beurre","Magasin_2","Non",1.49,66
2022-10-16,"Beurre","Magasin_3","Non",1.49,NA
2022-10-16,"Beurre","Magasin_4","Non",1.49,52
2022-10-16,"Beurre","Magasin_5","Non",2.38,22
2022-10-16,"Beurre","Magasin_6","Non",2.49,33
2022-10-16,"Yaourt","Magasin_1","Non",1.2,39
2022-10-16,"Yaourt","Magasin_2","Non",1.19,43
2022-10-16,"Yaourt","Magasin_3","Non",0.99,16
2022-10-16,"Yaourt","Magasin_4","Non",0.99,NA
2022-10-16,"Yaourt","Magasin_5","Non",1.2,56
2022-10-16,"Yaourt","Magasin_6","Non",1.24,18
2022-10-16,"Riz","Magasin_1","Non",1.49,28
2022-10-16,"Riz","Magasin_2","Non",1.49,28
2022-10-16,"Riz","Magasin_3","Non",1.49,NA
2022-10-16,"Riz","Magasin_4","Non",1.49,21
2022-10-16,"Riz","Magasin_5","Non",1.49,47
2022-10-16,"Riz","Magasin_6","Oui",0.99,39
2022-10-16,"Pâtes","Magasin_1","Non",1.25,52
2022-10-16,"Pâtes","Magasin_2","Non",0.49,58
2022-10-16,"Pâtes","Magasin_3","Non",1.32,19
2022-10-16,"Pâtes","Magasin_4","Non",0.49,45
2022-10-16,"Pâtes","Magasin_5","Non",0.49,11
2022-10-16,"Pâtes","Magasin_6","Non",0.49,67
2022-10-16,"Poulet","Magasin_1","Non",7.99,60
2022-10-16,"Poulet","Magasin_2","Non",7.99,26
2022-10-16,"Poulet","Magasin_3","Non",7.49,32
2022-10-16,"Poulet","Magasin_4","Non",7.99,19
2022-10-16,"Poulet","Magasin_5","Oui",6.26,85
2022-10-16,"Poulet","Magasin_6","Oui",6.49,93
2022-10-16,"Bœuf","Magasin_1","Non",12.29,62
2022-10-16,"Bœuf","Magasin_2","Oui",7.49,62
2022-10-16,"Bœuf","Magasin_3","Non",11.49,17
2022-10-16,"Bœuf","Magasin_4","Non",12.15,23
2022-10-16,"Bœuf","Magasin_5","Non",12.49,63
2022-10-16,"Bœuf","Magasin_6","Non",12.49,42
2022-10-16,"Jus d'orange","Magasin_1","Non",2.91,NA
2022-10-16,"Jus d'orange","Magasin_2","Non",2.99,15
2022-10-16,"Jus d'orange","Magasin_3","Non",2.69,34
2022-10-16,"Jus d'orange","Magasin_4","Non",2.99,24
2022-10-16,"Jus d'orange","Magasin_5","Non",2.8,62
2022-10-16,"Jus d'orange","Magasin_6","Non",2.7,56
2022-10-16,"Café","Magasin_1","Non",2.49,20
2022-10-16,"Café","Magasin_2","Non",2.49,29
2022-10-16,"Café","Magasin_3","Non",2.49,33
2022-10-16,"Café","Magasin_4","Non",2.49,42
2022-10-16,"Café","Magasin_5","Non",3.49,43
2022-10-16,"Café","Magasin_6","Non",3.39,37
2022-10-17,"Pain","Magasin_1","Non",0.99,39
2022-10-17,"Pain","Magasin_2","Non",0.99,64
2022-10-17,"Pain","Magasin_3","Non",0.99,57
2022-10-17,"Pain","Magasin_4","Non",0.95,44
2022-10-17,"Pain","Magasin_5","Non",0.99,26
2022-10-17,"Pain","Magasin_6","Non",0.99,20
2022-10-17,"Lait","Magasin_1","Oui",0.64,39
2022-10-17,"Lait","Magasin_2","Non",0.89,122
2022-10-17,"Lait","Magasin_3","Non",0.86,28
2022-10-17,"Lait","Magasin_4","Non",0.99,59
2022-10-17,"Lait","Magasin_5","Non",0.99,16
2022-10-17,"Lait","Magasin_6","Non",0.91,62
2022-10-17,"Beurre","Magasin_1","Non",2.49,15
2022-10-17,"Beurre","Magasin_2","Non",2.49,47
2022-10-17,"Beurre","Magasin_3","Non",1.49,24
2022-10-17,"Beurre","Magasin_4","Non",1.49,41
2022-10-17,"Beurre","Magasin_5","Non",1.49,17
2022-10-17,"Beurre","Magasin_6","Non",1.49,44
2022-10-17,"Yaourt","Magasin_1","Non",1.2,30
2022-10-17,"Yaourt","Magasin_2","Non",0.99,34
2022-10-17,"Yaourt","Magasin_3","Non",1.25,13
2022-10-17,"Yaourt","Magasin_4","Non",1.19,27
2022-10-17,"Yaourt","Magasin_5","Non",0.49,42
2022-10-17,"Yaourt","Magasin_6","Non",1.25,14
2022-10-17,"Riz","Magasin_1","Non",1.49,18
2022-10-17,"Riz","Magasin_2","Non",1.49,30
2022-10-17,"Riz","Magasin_3","Non",0.49,61
2022-10-17,"Riz","Magasin_4","Non",1.49,21
2022-10-17,"Riz","Magasin_5","Non",0.49,42
2022-10-17,"Riz","Magasin_6","Non",0.49,19
2022-10-17,"Pâtes","Magasin_1","Oui",0.99,68
2022-10-17,"Pâtes","Magasin_2","Non",1.31,53
2022-10-17,"Pâtes","Magasin_3","Oui",0.79,23
2022-10-17,"Pâtes","Magasin_4","Non",1.28,NA
2022-10-17,"Pâtes","Magasin_5","Non",1.26,14
2022-10-17,"Pâtes","Magasin_6","Non",1.36,58
2022-10-17,"Poulet","Magasin_1","Non",7.49,56
2022-10-17,"Poulet","Magasin_2","Non",7.99,29
2022-10-17,"Poulet","Magasin_3","Non",7.99,15
2022-10-17,"Poulet","Magasin_4","Non",8.37,20
2022-10-17,"Poulet","Magasin_5","Oui",6.29,85
2022-10-17,"Poulet","Magasin_6","Non",7.79,45
2022-10-17,"Bœuf","Magasin_1","Non",11.49,43
2022-10-17,"Bœuf","Magasin_2","Oui",7.99,59
2022-10-17,"Bœuf","Magasin_3","Non",11.85,14
2022-10-17,"Bœuf","Magasin_4","Non",11.91,22
2022-10-17,"Bœuf","Magasin_5","Non",11.99,46
2022-10-17,"Bœuf","Magasin_6","Non",11.99,42
2022-10-17,"Jus d'orange","Magasin_1","Non",2.99,12
2022-10-17,"Jus d'orange","Magasin_2","Non",2.99,8
2022-10-17,"Jus d'orange","Magasin_3","Non",2.77,38
2022-10-17,"Jus d'orange","Magasin_4","Non",2.99,16
2022-10-17,"Jus d'orange","Magasin_5","Non",2.99,32
2022-10-17,"Jus d'orange","Magasin_6","Non",2.99,55
2022-10-17,"Café","Magasin_1","Non",3.49,24
2022-10-17,"Café","Magasin_2","Non",2.49,13
2022-10-17,"Café","Magasin_3","Non",2.49,25
2022-10-17,"Café","Magasin_4","Non",3.49,NA
2022-10-17,"Café","Magasin_5","Non",3.66,31
2022-10-17,"Café","Magasin_6","Non",3.35,34
2022-10-18,"Pain","Magasin_1","Non",0.99,33
2022-10-18,"Pain","Magasin_2","Non",0.99,56
2022-10-18,"Pain","Magasin_3","Non",0.99,62
2022-10-18,"Pain","Magasin_4","Non",0.99,56
2022-10-18,"Pain","Magasin_5","Non",0.99,28
2022-10-18,"Pain","Magasin_6","Oui",0.49,33
2022-10-18,"Lait","Magasin_1","Non",0.87,19
2022-10-18,"Lait","Magasin_2","Non",0.99,46
2022-10-18,"Lait","Magasin_3","Non",0.99,27
2022-10-18,"Lait","Magasin_4","Non",0.91,62
2022-10-18,"Lait","Magasin_5","Non",0.99,18
2022-10-18,"Lait","Magasin_6","Oui",0.49,103
2022-10-18,"Beurre","Magasin_1","Oui",1.49,20
2022-10-18,"Beurre","Magasin_2","Oui",1.44,NA
2022-10-18,"Beurre","Magasin_3","Non",1.49,33
2022-10-18,"Beurre","Magasin_4","Non",2.45,51
2022-10-18,"Beurre","Magasin_5","Non",2.49,16
2022-10-18,"Beurre","Magasin_6","Non",2.49,NA
2022-10-18,"Yaourt","Magasin_1","Non",0.99,29
2022-10-18,"Yaourt","Magasin_2","Non",1.2,35
2022-10-18,"Yaourt","Magasin_3","Non",1.23,12
2022-10-18,"Yaourt","Magasin_4","Non",0.99,NA
2022-10-18,"Yaourt","Magasin_5","Oui",0.84,61
2022-10-18,"Yaourt","Magasin_6","Non",1.23,17
2022-10-18,"Riz","Magasin_1","Non",0.49,NA
2022-10-18,"Riz","Magasin_2","Non",0.49,22
2022-10-18,"Riz","Magasin_3","Non",1.49,60
2022-10-18,"Riz","Magasin_4","Non",1.49,17
2022-10-18,"Riz","Magasin_5","Non",1.49,38
2022-10-18,"Riz","Magasin_6","Non",0.49,20
2022-10-18,"Pâtes","Magasin_1","Non",0.49,52
2022-10-18,"Pâtes","Magasin_2","Non",0.49,48
2022-10-18,"Pâtes","Magasin_3","Non",1.25,NA
2022-10-18,"Pâtes","Magasin_4","Non",0.49,37
2022-10-18,"Pâtes","Magasin_5","Non",1.26,12
2022-10-18,"Pâtes","Magasin_6","Non",1.34,52
2022-10-18,"Poulet","Magasin_1","Non",7.99,42
2022-10-18,"Poulet","Magasin_2","Non",7.99,26
2022-10-18,"Poulet","Magasin_3","Non",7.99,21
2022-10-18,"Poulet","Magasin_4","Non",7.99,NA
2022-10-18,"Poulet","Magasin_5","Non",8.26,45
2022-10-18,"Poulet","Magasin_6","Non",7.99,52
2022-10-18,"Bœuf","Magasin_1","Non",11.49,56
2022-10-18,"Bœuf","Magasin_2","Non",11.99,41
2022-10-18,"Bœuf","Magasin_3","Non",11.99,18
2022-10-18,"Bœuf","Magasin_4","Non",11.49,28
2022-10-18,"Bœuf","Magasin_5","Non",11.76,31
2022-10-18,"Bœuf","Magasin_6","Non",11.99,55
2022-10-18,"Jus d'orange","Magasin_1","Non",2.76,11
2022-10-18,"Jus d'orange","Magasin_2","Non",2.99,16
2022-10-18,"Jus d'orange","Magasin_3","Non",2.99,27
2022-10-18,"Jus d'orange","Magasin_4","Non",2.74,18
2022-10-18,"Jus d'orange","Magasin_5","Non",2.67,41
2022-10-18,"Jus d'orange","Magasin_6","Non",2.49,57
2022-10-18,"Café","Magasin_1","Oui",2.99,23
2022-10-18,"Café","Magasin_2","Non",2.49,22
2022-10-18,"Café","Magasin_3","Non",3.49,36
2022-10-18,"Café","Magasin_4","Non",3.49,37
2022-10-18,"Café","Magasin_5","Non",3.49,25
2022-10-18,"Café","Magasin_6","Non",2.49,42
2022-10-19,"Pain","Magasin_1","Non",0.99,41
2022-10-19,"Pain","Magasin_2","Non",0.99,59
2022-10-19,"Pain","Magasin_3","Non",0.99,38
2022-10-19,"Pain","Magasin_4","Non",0.99,68
2022-10-19,"Pain","Magasin_5","Non",0.99,22
2022-10-19,"Pain","Magasin_6","Non",0.99,14
2022-10-19,"Lait","Magasin_1","Non",0.92,21
2022-10-19,"Lait","Magasin_2","Non",0.99,NA
2022-10-19,"Lait","Magasin_3","Non",0.99,19
2022-10-19,"Lait","Magasin_4","Non",0.99,59
2022-10-19,"Lait","Magasin_5","Non",0.93,20
2022-10-19,"Lait","Magasin_6","Non",0.92,44
2022-10-19,"Beurre","Magasin_1","Non",1.49,3
2022-10-19,"Beurre","Magasin_2","Non",1.49,60
2022-10-19,"Beurre","Magasin_3","Non",2.49,29
2022-10-19,"Beurre","Magasin_4","Oui",1.99,76
2022-10-19,"Beurre","Magasin_5","Non",1.49,21
2022-10-19,"Beurre","Magasin_6","Non",2.49,25
2022-10-19,"Yaourt","Magasin_1","Non",1.17,34
2022-10-19,"Yaourt","Magasin_2","Oui",0.49,153
2022-10-19,"Yaourt","Magasin_3","Non",0.99,13
2022-10-19,"Yaourt","Magasin_4","Non",1.18,33
2022-10-19,"Yaourt","Magasin_5","Non",1.26,43
2022-10-19,"Yaourt","Magasin_6","Non",1.19,21
2022-10-19,"Riz","Magasin_1","Non",1.49,28
2022-10-19,"Riz","Magasin_2","Non",1.49,31
2022-10-19,"Riz","Magasin_3","Non",1.49,51
2022-10-19,"Riz","Magasin_4","Non",0.49,5
2022-10-19,"Riz","Magasin_5","Non",1.44,61
2022-10-19,"Riz","Magasin_6","Non",1.49,31
2022-10-19,"Pâtes","Magasin_1","Non",1.3,44
2022-10-19,"Pâtes","Magasin_2","Non",0.49,NA
2022-10-19,"Pâtes","Magasin_3","Non",0.49,16
2022-10-19,"Pâtes","Magasin_4","Non",0.49,39
2022-10-19,"Pâtes","Magasin_5","Non",1.32,7
2022-10-19,"Pâtes","Magasin_6","Non",1.28,43
2022-10-19,"Poulet","Magasin_1","Non",8.24,51
2022-10-19,"Poulet","Magasin_2","Non",7.82,25
2022-10-19,"Poulet","Magasin_3","Non",7.99,21
2022-10-19,"Poulet","Magasin_4","Non",7.99,NA
2022-10-19,"Poulet","Magasin_5","Non",7.99,41
2022-10-19,"Poulet","Magasin_6","Non",7.99,49
2022-10-19,"Bœuf","Magasin_1","Non",11.86,74
2022-10-19,"Bœuf","Magasin_2","Non",11.49,33
2022-10-19,"Bœuf","Magasin_3","Non",11.99,18
2022-10-19,"Bœuf","Magasin_4","Non",11.99,25
2022-10-19,"Bœuf","Magasin_5","Non",12.32,36
2022-10-19,"Bœuf","Magasin_6","Non",11.49,46
2022-10-19,"Jus d'orange","Magasin_1","Non",2.75,12
2022-10-19,"Jus d'orange","Magasin_2","Non",2.99,10
2022-10-19,"Jus d'orange","Magasin_3","Non",2.99,25
2022-10-19,"Jus d'orange","Magasin_4","Non",2.87,18
2022-10-19,"Jus d'orange","Magasin_5","Non",2.99,46
2022-10-19,"Jus d'orange","Magasin_6","Non",2.74,39
2022-10-19,"Café","Magasin_1","Non",3.39,18
2022-10-19,"Café","Magasin_2","Non",3.49,19
2022-10-19,"Café","Magasin_3","Non",2.49,21
2022-10-19,"Café","Magasin_4","Non",3.49,33
2022-10-19,"Café","Magasin_5","Oui",2.4,48
2022-10-19,"Café","Magasin_6","Non",2.49,20
2022-10-20,"Pain","Magasin_1","Non",0.99,50
2022-10-20,"Pain","Magasin_2","Non",0.99,67
2022-10-20,"Pain","Magasin_3","Non",0.99,54
2022-10-20,"Pain","Magasin_4","Non",0.99,69
2022-10-20,"Pain","Magasin_5","Non",0.99,25
2022-10-20,"Pain","Magasin_6","Non",0.99,15
2022-10-20,"Lait","Magasin_1","Non",0.99,29
2022-10-20,"Lait","Magasin_2","Non",0.99,41
2022-10-20,"Lait","Magasin_3","Non",0.88,15
2022-10-20,"Lait","Magasin_4","Non",0.88,45
2022-10-20,"Lait","Magasin_5","Non",0.99,19
2022-10-20,"Lait","Magasin_6","Non",0.87,49
2022-10-20,"Beurre","Magasin_1","Non",1.49,NA
2022-10-20,"Beurre","Magasin_2","Non",2.49,53
2022-10-20,"Beurre","Magasin_3","Non",1.49,40
2022-10-20,"Beurre","Magasin_4","Non",1.49,NA
2022-10-20,"Beurre","Magasin_5","Non",1.49,29
2022-10-20,"Beurre","Magasin_6","Non",2.49,28
2022-10-20,"Yaourt","Magasin_1","Non",0.99,38
2022-10-20,"Yaourt","Magasin_2","Non",1.2,29
2022-10-20,"Yaourt","Magasin_3","Non",1.19,10
2022-10-20,"Yaourt","Magasin_4","Non",1.17,31
2022-10-20,"Yaourt","Magasin_5","Non",0.99,40
2022-10-20,"Yaourt","Magasin_6","Non",1.21,16
2022-10-20,"Riz","Magasin_1","Non",0.49,26
2022-10-20,"Riz","Magasin_2","Non",1.49,32
2022-10-20,"Riz","Magasin_3","Non",1.49,52
2022-10-20,"Riz","Magasin_4","Oui",0.99,20
2022-10-20,"Riz","Magasin_5","Oui",0.99,70
2022-10-20,"Riz","Magasin_6","Non",1.49,22
2022-10-20,"Pâtes","Magasin_1","Oui",0.99,77
2022-10-20,"Pâtes","Magasin_2","Non",1.27,56
2022-10-20,"Pâtes","Magasin_3","Non",1.3,15
2022-10-20,"Pâtes","Magasin_4","Non",1.29,49
2022-10-20,"Pâtes","Magasin_5","Oui",0.99,19
2022-10-20,"Pâtes","Magasin_6","Non",0.49,50
2022-10-20,"Poulet","Magasin_1","Non",8.32,63
2022-10-20,"Poulet","Magasin_2","Non",7.71,24
2022-10-20,"Poulet","Magasin_3","Non",7.99,NA
2022-10-20,"Poulet","Magasin_4","Non",8.13,13
2022-10-20,"Poulet","Magasin_5","Non",8.21,44
2022-10-20,"Poulet","Magasin_6","Non",7.77,42
2022-10-20,"Bœuf","Magasin_1","Non",11.49,44
2022-10-20,"Bœuf","Magasin_2","Non",10.49,36
2022-10-20,"Bœuf","Magasin_3","Non",12.11,11
2022-10-20,"Bœuf","Magasin_4","Non",12.25,NA
2022-10-20,"Bœuf","Magasin_5","Non",11.49,31
2022-10-20,"Bœuf","Magasin_6","Non",11.74,45
2022-10-20,"Jus d'orange","Magasin_1","Non",2.99,7
2022-10-20,"Jus d'orange","Magasin_2","Non",2.84,8
2022-10-20,"Jus d'orange","Magasin_3","Non",2.79,35
2022-10-20,"Jus d'orange","Magasin_4","Non",2.73,15
2022-10-20,"Jus d'orange","Magasin_5","Non",2.99,60
2022-10-20,"Jus d'orange","Magasin_6","Oui",1.73,73
2022-10-20,"Café","Magasin_1","Oui",2.68,24
2022-10-20,"Café","Magasin_2","Non",3.49,19
2022-10-20,"Café","Magasin_3","Non",3.57,84
2022-10-20,"Café","Magasin_4","Non",3.49,27
2022-10-20,"Café","Magasin_5","Non",3.49,35
2022-10-20,"Café","Magasin_6","Non",3.33,27
2022-10-21,"Pain","Magasin_1","Non",0.99,40
2022-10-21,"Pain","Magasin_2","Non",0.99,46
2022-10-21,"Pain","Magasin_3","Non",0.99,47
2022-10-21,"Pain","Magasin_4","Non",0.99,50
2022-10-21,"Pain","Magasin_5","Non",0.99,27
2022-10-21,"Pain","Magasin_6","Non",0.99,22
2022-10-21,"Lait","Magasin_1","Non",0.99,22
2022-10-21,"Lait","Magasin_2","Oui",0.63,62
2022-10-21,"Lait","Magasin_3","Non",0.99,26
2022-10-21,"Lait","Magasin_4","Non",0.99,56
2022-10-21,"Lait","Magasin_5","Non",0.92,31
2022-10-21,"Lait","Magasin_6","Non",0.99,42
2022-10-21,"Beurre","Magasin_1","Non",1.49,20
2022-10-21,"Beurre","Magasin_2","Non",2.54,50
2022-10-21,"Beurre","Magasin_3","Non",2.49,34
2022-10-21,"Beurre","Magasin_4","Non",2.44,58
2022-10-21,"Beurre","Magasin_5","Oui",1.99,27
2022-10-21,"Beurre","Magasin_6","Non",1.49,43
2022-10-21,"Yaourt","Magasin_1","Non",1.19,30
2022-10-21,"Yaourt","Magasin_2","Non",1.21,33
2022-10-21,"Yaourt","Magasin_3","Non",1.21,18
2022-10-21,"Yaourt","Magasin_4","Oui",0.71,49
2022-10-21,"Yaourt","Magasin_5","Non",1.19,NA
2022-10-21,"Yaourt","Magasin_6","Non",0.99,18
2022-10-21,"Riz","Magasin_1","Non",1.49,20
2022-10-21,"Riz","Magasin_2","Non",1.45,23
2022-10-21,"Riz","Magasin_3","Non",1.49,43
2022-10-21,"Riz","Magasin_4","Non",1.49,14
2022-10-21,"Riz","Magasin_5","Non",1.49,48
2022-10-21,"Riz","Magasin_6","Non",0.49,26
2022-10-21,"Pâtes","Magasin_1","Non",0.49,59
2022-10-21,"Pâtes","Magasin_2","Non",1.33,50
2022-10-21,"Pâtes","Magasin_3","Non",0.49,9
2022-10-21,"Pâtes","Magasin_4","Non",1.27,25
2022-10-21,"Pâtes","Magasin_5","Non",0.49,9
2022-10-21,"Pâtes","Magasin_6","Non",1.27,69
2022-10-21,"Poulet","Magasin_1","Non",7.99,NA
2022-10-21,"Poulet","Magasin_2","Non",7.99,27
2022-10-21,"Poulet","Magasin_3","Non",8.16,15
2022-10-21,"Poulet","Magasin_4","Non",8.32,12
2022-10-21,"Poulet","Magasin_5","Non",7.8,66
2022-10-21,"Poulet","Magasin_6","Non",8.16,46
2022-10-21,"Bœuf","Magasin_1","Non",11.99,59
2022-10-21,"Bœuf","Magasin_2","Non",11.71,41
2022-10-21,"Bœuf","Magasin_3","Non",11.99,14
2022-10-21,"Bœuf","Magasin_4","Non",11.49,21
2022-10-21,"Bœuf","Magasin_5","Non",11.99,41
2022-10-21,"Bœuf","Magasin_6","Non",11.49,55
2022-10-21,"Jus d'orange","Magasin_1","Non",2.72,9
2022-10-21,"Jus d'orange","Magasin_2","Non",2.74,17
2022-10-21,"Jus d'orange","Magasin_3","Non",2.99,41
2022-10-21,"Jus d'orange","Magasin_4","Non",2.99,22
2022-10-21,"Jus d'orange","Magasin_5","Non",2.99,47
2022-10-21,"Jus d'orange","Magasin_6","Non",2.74,46
2022-10-21,"Café","Magasin_1","Non",2.49,21
2022-10-21,"Café","Magasin_2","Non",2.49,31
2022-10-21,"Café","Magasin_3","Non",3.49,26
2022-10-21,"Café","Magasin_4","Oui",2.89,51
2022-10-21,"Café","Magasin_5","Non",3.49,31
2022-10-21,"Café","Magasin_6","Non",3.37,28
2022-10-22,"Pain","Magasin_1","Non",0.99,51
2022-10-22,"Pain","Magasin_2","Non",0.99,83
2022-10-22,"Pain","Magasin_3","Non",0.99,66
2022-10-22,"Pain","Magasin_4","Non",0.99,69
2022-10-22,"Pain","Magasin_5","Non",0.99,28
2022-10-22,"Pain","Magasin_6","Non",1.03,17
2022-10-22,"Lait","Magasin_1","Non",0.86,28
2022-10-22,"Lait","Magasin_2","Non",0.86,66
2022-10-22,"Lait","Magasin_3","Oui",0.49,48
2022-10-22,"Lait","Magasin_4","Non",0.93,69
2022-10-22,"Lait","Magasin_5","Non",0.9,26
2022-10-22,"Lait","Magasin_6","Non",0.87,67
2022-10-22,"Beurre","Magasin_1","Non",1.49,23
2022-10-22,"Beurre","Magasin_2","Non",2.49,52
2022-10-22,"Beurre","Magasin_3","Non",2.42,36
2022-10-22,"Beurre","Magasin_4","Non",1.49,79
2022-10-22,"Beurre","Magasin_5","Non",2.49,28
2022-10-22,"Beurre","Magasin_6","Non",2.49,46
2022-10-22,"Yaourt","Magasin_1","Non",1.23,33
2022-10-22,"Yaourt","Magasin_2","Non",0.99,NA
2022-10-22,"Yaourt","Magasin_3","Non",1.15,19
2022-10-22,"Yaourt","Magasin_4","Non",1.16,38
2022-10-22,"Yaourt","Magasin_5","Non",1.21,49
2022-10-22,"Yaourt","Magasin_6","Non",1.2,24
2022-10-22,"Riz","Magasin_1","Non",1.49,25
2022-10-22,"Riz","Magasin_2","Oui",0.99,54
2022-10-22,"Riz","Magasin_3","Non",0.49,61
2022-10-22,"Riz","Magasin_4","Non",0.49,12
2022-10-22,"Riz","Magasin_5","Non",0.49,54
2022-10-22,"Riz","Magasin_6","Non",1.49,29
2022-10-22,"Pâtes","Magasin_1","Non",0.49,49
2022-10-22,"Pâtes","Magasin_2","Non",1.27,58
2022-10-22,"Pâtes","Magasin_3","Non",0.99,18
2022-10-22,"Pâtes","Magasin_4","Non",1.33,46
2022-10-22,"Pâtes","Magasin_5","Oui",0.77,21
2022-10-22,"Pâtes","Magasin_6","Non",1.26,152
2022-10-22,"Poulet","Magasin_1","Non",7.76,54
2022-10-22,"Poulet","Magasin_2","Non",7.99,33
2022-10-22,"Poulet","Magasin_3","Non",7.86,21
2022-10-22,"Poulet","Magasin_4","Non",7.99,18
2022-10-22,"Poulet","Magasin_5","Non",7.93,177
2022-10-22,"Poulet","Magasin_6","Oui",6.49,65
2022-10-22,"Bœuf","Magasin_1","Non",10.49,52
2022-10-22,"Bœuf","Magasin_2","Non",11.8,38
2022-10-22,"Bœuf","Magasin_3","Non",11.82,28
2022-10-22,"Bœuf","Magasin_4","Non",11.99,34
2022-10-22,"Bœuf","Magasin_5","Non",11.49,47
2022-10-22,"Bœuf","Magasin_6","Oui",9.38,112
2022-10-22,"Jus d'orange","Magasin_1","Non",2.82,13
2022-10-22,"Jus d'orange","Magasin_2","Non",2.74,21
2022-10-22,"Jus d'orange","Magasin_3","Non",2.99,45
2022-10-22,"Jus d'orange","Magasin_4","Non",2.99,NA
2022-10-22,"Jus d'orange","Magasin_5","Oui",1.67,58
2022-10-22,"Jus d'orange","Magasin_6","Non",2.49,53
2022-10-22,"Café","Magasin_1","Non",3.49,NA
2022-10-22,"Café","Magasin_2","Non",3.49,30
2022-10-22,"Café","Magasin_3","Non",2.49,37
2022-10-22,"Café","Magasin_4","Non",3.49,38
2022-10-22,"Café","Magasin_5","Non",2.49,46
2022-10-22,"Café","Magasin_6","Non",3.33,45
2022-10-23,"Pain","Magasin_1","Non",0.99,53
2022-10-23,"Pain","Magasin_2","Non",0.99,60
2022-10-23,"Pain","Magasin_3","Non",0.99,56
2022-10-23,"Pain","Magasin_4","Oui",0.49,125
2022-10-23,"Pain","Magasin_5","Oui",0.72,48
2022-10-23,"Pain","Magasin_6","Non",0.99,23
2022-10-23,"Lait","Magasin_1","Oui",0.49,49
2022-10-23,"Lait","Magasin_2","Oui",0.49,83
2022-10-23,"Lait","Magasin_3","Oui",0.62,56
2022-10-23,"Lait","Magasin_4","Non",0.93,53
2022-10-23,"Lait","Magasin_5","Non",0.99,25
2022-10-23,"Lait","Magasin_6","Non",0.99,57
2022-10-23,"Beurre","Magasin_1","Non",1.49,6
2022-10-23,"Beurre","Magasin_2","Non",1.49,59
2022-10-23,"Beurre","Magasin_3","Oui",1.99,62
2022-10-23,"Beurre","Magasin_4","Non",2.49,65
2022-10-23,"Beurre","Magasin_5","Non",2.49,NA
2022-10-23,"Beurre","Magasin_6","Oui",1.99,61
2022-10-23,"Yaourt","Magasin_1","Non",1.17,35
2022-10-23,"Yaourt","Magasin_2","Oui",0.73,65
2022-10-23,"Yaourt","Magasin_3","Non",1.15,20
2022-10-23,"Yaourt","Magasin_4","Non",1.2,45
2022-10-23,"Yaourt","Magasin_5","Non",1.21,45
2022-10-23,"Yaourt","Magasin_6","Non",1.21,22
2022-10-23,"Riz","Magasin_1","Oui",0.99,42
2022-10-23,"Riz","Magasin_2","Non",1.49,41
2022-10-23,"Riz","Magasin_3","Non",1.49,69
2022-10-23,"Riz","Magasin_4","Non",1.47,16
2022-10-23,"Riz","Magasin_5","Non",1.49,43
2022-10-23,"Riz","Magasin_6","Non",0.49,32
2022-10-23,"Pâtes","Magasin_1","Non",1.29,47
2022-10-23,"Pâtes","Magasin_2","Non",0.49,68
2022-10-23,"Pâtes","Magasin_3","Non",1.31,17
2022-10-23,"Pâtes","Magasin_4","Non",1.27,52
2022-10-23,"Pâtes","Magasin_5","Non",0.49,16
2022-10-23,"Pâtes","Magasin_6","Non",1.26,47
2022-10-23,"Poulet","Magasin_1","Non",7.72,49
2022-10-23,"Poulet","Magasin_2","Non",7.67,27
2022-10-23,"Poulet","Magasin_3","Non",7.99,16
2022-10-23,"Poulet","Magasin_4","Non",8.11,23
2022-10-23,"Poulet","Magasin_5","Non",8.32,49
2022-10-23,"Poulet","Magasin_6","Non",7.81,54
2022-10-23,"Bœuf","Magasin_1","Non",10.49,70
2022-10-23,"Bœuf","Magasin_2","Non",11.49,46
2022-10-23,"Bœuf","Magasin_3","Non",11.99,20
